"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","TC-REG-002: Should show error when registering with an existing email","firefox","2026-06-17","skipped","2026-06-17","User Registration","register/register.spec.ts","",""
"","1","TC-REG-001: Should register a new user account successfully","firefox","2026-06-17","failed","2026-06-17","User Registration","register/register.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","8276","TC-REG-001: Should register a new user account successfully","webkit","2026-06-17","passed","2026-06-17","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5360","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","2026-06-17","failed","2026-06-17","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","6233","TC-CART-001: Should add 2 products to cart and verify their details","firefox","2026-06-17","failed","2026-06-17","Add Product To Cart","cart/cart.spec.ts","",""
"","11126","Authenticate: Login with test account from .env","setup","2026-06-17","failed","2026-06-17","","auth/auth.setup.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6206","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","2026-06-17","failed","2026-06-17","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","9195","TC-CART-001: Should add 2 products to cart and verify their details","webkit","2026-06-17","passed","2026-06-17","Add Product To Cart","cart/cart.spec.ts","",""
"","1","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","2026-06-17","failed","2026-06-17","User Login","login/login.spec.ts","",""
"","1","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","2026-06-17","failed","2026-06-17","User Login","login/login.spec.ts","",""
"","1","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","2026-06-17","skipped","2026-06-17","User Login","login/login.spec.ts","",""
"","0","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","2026-06-17","skipped","2026-06-17","User Login","login/login.spec.ts","",""
"","20610","TC-REG-001: Should register a new user account successfully","chromium","2026-06-17","failed","2026-06-17","User Registration","register/register.spec.ts","",""
"","0","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","2026-06-17","skipped","2026-06-17","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","3365","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","2026-06-17","passed","2026-06-17","User Login","login/login.spec.ts","",""
"","1","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","2026-06-17","skipped","2026-06-17","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5481","TC-CART-001: Should add 2 products to cart and verify their details","chromium","2026-06-17","failed","2026-06-17","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","7138","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","2026-06-17","passed","2026-06-17","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2495","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","2026-06-17","passed","2026-06-17","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","5246","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","2026-06-17","passed","2026-06-17","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","6041","TC-REG-002: Should show error when registering with an existing email","webkit","2026-06-17","passed","2026-06-17","User Registration","register/register.spec.ts","",""
"","0","TC-REG-002: Should show error when registering with an existing email","chromium","2026-06-17","skipped","2026-06-17","User Registration","register/register.spec.ts","",""
