"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","122","TC-REG-002: Should show error when registering with an existing email","chromium","Sat Apr 18 05:00:57 UTC 2026","failed","Sat Apr 18 05:00:57 UTC 2026","User Registration","register/register.spec.ts","",""
"","418","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Sat Apr 18 05:01:32 UTC 2026","failed","Sat Apr 18 05:01:33 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","0","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Sat Apr 18 05:01:38 UTC 2026","skipped","Sat Apr 18 05:01:38 UTC 2026","User Login","login/login.spec.ts","",""
"","1","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Sat Apr 18 05:00:52 UTC 2026","failed","Sat Apr 18 05:00:52 UTC 2026","User Login","login/login.spec.ts","",""
"","0","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Sat Apr 18 05:00:52 UTC 2026","skipped","Sat Apr 18 05:00:52 UTC 2026","User Login","login/login.spec.ts","",""
"","131","TC-REG-001: Should register a new user account successfully","chromium","Sat Apr 18 05:00:54 UTC 2026","failed","Sat Apr 18 05:00:55 UTC 2026","User Registration","register/register.spec.ts","",""
"","928","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Sat Apr 18 05:01:10 UTC 2026","failed","Sat Apr 18 05:01:11 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","413","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Sat Apr 18 05:01:36 UTC 2026","failed","Sat Apr 18 05:01:36 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","66","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Sat Apr 18 05:01:38 UTC 2026","failed","Sat Apr 18 05:01:38 UTC 2026","User Login","login/login.spec.ts","",""
"","868","TC-REG-001: Should register a new user account successfully","firefox","Sat Apr 18 05:01:19 UTC 2026","failed","Sat Apr 18 05:01:20 UTC 2026","User Registration","register/register.spec.ts","",""
"","0","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Sat Apr 18 05:01:13 UTC 2026","skipped","Sat Apr 18 05:01:13 UTC 2026","User Login","login/login.spec.ts","",""
"","894","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Sat Apr 18 05:01:03 UTC 2026","failed","Sat Apr 18 05:01:03 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","0","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Sat Apr 18 05:01:13 UTC 2026","skipped","Sat Apr 18 05:01:13 UTC 2026","User Login","login/login.spec.ts","",""
"","421","TC-REG-002: Should show error when registering with an existing email","webkit","Sat Apr 18 05:01:44 UTC 2026","failed","Sat Apr 18 05:01:45 UTC 2026","User Registration","register/register.spec.ts","",""
"","65","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Sat Apr 18 05:01:13 UTC 2026","failed","Sat Apr 18 05:01:13 UTC 2026","User Login","login/login.spec.ts","",""
"","126","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Sat Apr 18 05:00:50 UTC 2026","failed","Sat Apr 18 05:00:50 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","901","TC-REG-002: Should show error when registering with an existing email","firefox","Sat Apr 18 05:01:27 UTC 2026","failed","Sat Apr 18 05:01:28 UTC 2026","User Registration","register/register.spec.ts","",""
"","0","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Sat Apr 18 05:01:45 UTC 2026","skipped","Sat Apr 18 05:01:45 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"","404","TC-REG-001: Should register a new user account successfully","webkit","Sat Apr 18 05:01:41 UTC 2026","failed","Sat Apr 18 05:01:41 UTC 2026","User Registration","register/register.spec.ts","",""
"","129","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Sat Apr 18 05:00:48 UTC 2026","failed","Sat Apr 18 05:00:48 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","0","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Sat Apr 18 05:01:38 UTC 2026","skipped","Sat Apr 18 05:01:38 UTC 2026","User Login","login/login.spec.ts","",""
"","0","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Sat Apr 18 05:00:52 UTC 2026","skipped","Sat Apr 18 05:00:52 UTC 2026","User Login","login/login.spec.ts","",""
"","147","Authenticate: Login with test account from .env","setup","Sat Apr 18 05:00:45 UTC 2026","failed","Sat Apr 18 05:00:45 UTC 2026","","auth/auth.setup.ts","",""
