"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3398","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Fri May 22 04:56:40 UTC 2026","passed","Fri May 22 04:56:43 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","6860","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Fri May 22 04:55:29 UTC 2026","passed","Fri May 22 04:55:36 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","6636","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Fri May 22 04:55:52 UTC 2026","passed","Fri May 22 04:55:59 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4543","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Fri May 22 04:55:29 UTC 2026","passed","Fri May 22 04:55:34 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","7580","TC-REG-001: Should register a new user account successfully","webkit","Fri May 22 04:56:49 UTC 2026","passed","Fri May 22 04:56:56 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1997","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Fri May 22 04:55:43 UTC 2026","passed","Fri May 22 04:55:45 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2532","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Fri May 22 04:56:46 UTC 2026","passed","Fri May 22 04:56:48 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2300","TC-REG-002: Should show error when registering with an existing email","chromium","Fri May 22 04:55:51 UTC 2026","passed","Fri May 22 04:55:53 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3753","TC-REG-001: Should register a new user account successfully","chromium","Fri May 22 04:55:47 UTC 2026","passed","Fri May 22 04:55:50 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5031","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Fri May 22 04:55:34 UTC 2026","passed","Fri May 22 04:55:39 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","13434","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Fri May 22 04:55:21 UTC 2026","passed","Fri May 22 04:55:35 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1935","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Fri May 22 04:55:45 UTC 2026","passed","Fri May 22 04:55:47 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2067","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Fri May 22 04:55:38 UTC 2026","passed","Fri May 22 04:55:40 UTC 2026","User Login","login/login.spec.ts","",""
"","3037","Authenticate: Login with test account from .env","setup","Fri May 22 04:55:29 UTC 2026","passed","Fri May 22 04:55:32 UTC 2026","","auth/auth.setup.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2794","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Fri May 22 04:55:35 UTC 2026","passed","Fri May 22 04:55:38 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","9278","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Fri May 22 04:55:20 UTC 2026","passed","Fri May 22 04:55:30 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","4093","TC-REG-001: Should register a new user account successfully","firefox","Fri May 22 04:55:42 UTC 2026","passed","Fri May 22 04:55:46 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2803","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Fri May 22 04:55:39 UTC 2026","passed","Fri May 22 04:55:42 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","6925","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Fri May 22 04:55:14 UTC 2026","passed","Fri May 22 04:55:21 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2474","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Fri May 22 04:56:43 UTC 2026","passed","Fri May 22 04:56:46 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","8085","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Fri May 22 04:56:31 UTC 2026","passed","Fri May 22 04:56:39 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
