"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2507","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Thu May 28 05:04:25 UTC 2026","passed","Thu May 28 05:04:28 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","11827","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Thu May 28 05:04:03 UTC 2026","passed","Thu May 28 05:04:14 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","7683","TC-REG-001: Should register a new user account successfully","webkit","Thu May 28 05:04:31 UTC 2026","passed","Thu May 28 05:04:38 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3440","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Thu May 28 05:04:21 UTC 2026","passed","Thu May 28 05:04:25 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4824","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Thu May 28 05:03:30 UTC 2026","passed","Thu May 28 05:03:34 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","3888","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Thu May 28 05:03:49 UTC 2026","passed","Thu May 28 05:03:53 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","2195","Authenticate: Login with test account from .env","setup","Thu May 28 05:04:06 UTC 2026","passed","Thu May 28 05:04:08 UTC 2026","","auth/auth.setup.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2737","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Thu May 28 05:03:34 UTC 2026","passed","Thu May 28 05:03:37 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1885","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Thu May 28 05:03:39 UTC 2026","passed","Thu May 28 05:03:41 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2370","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Thu May 28 05:03:59 UTC 2026","passed","Thu May 28 05:04:02 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1188","TC-REG-002: Should show error when registering with an existing email","chromium","Thu May 28 05:04:08 UTC 2026","passed","Thu May 28 05:04:09 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1016","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Thu May 28 05:04:02 UTC 2026","passed","Thu May 28 05:04:03 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5302","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Thu May 28 05:03:24 UTC 2026","passed","Thu May 28 05:03:29 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","4029","TC-REG-001: Should register a new user account successfully","firefox","Thu May 28 05:03:41 UTC 2026","passed","Thu May 28 05:03:45 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2586","TC-REG-002: Should show error when registering with an existing email","webkit","Thu May 28 05:04:39 UTC 2026","passed","Thu May 28 05:04:41 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","7004","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Thu May 28 05:04:14 UTC 2026","passed","Thu May 28 05:04:21 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1323","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Thu May 28 05:03:38 UTC 2026","passed","Thu May 28 05:03:39 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2798","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Thu May 28 05:04:28 UTC 2026","passed","Thu May 28 05:04:31 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","6281","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Thu May 28 05:03:25 UTC 2026","passed","Thu May 28 05:03:32 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1968","TC-REG-002: Should show error when registering with an existing email","firefox","Thu May 28 05:03:45 UTC 2026","passed","Thu May 28 05:03:47 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","2886","TC-REG-001: Should register a new user account successfully","chromium","Thu May 28 05:04:05 UTC 2026","passed","Thu May 28 05:04:08 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4283","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Thu May 28 05:03:55 UTC 2026","passed","Thu May 28 05:03:59 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1368","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Thu May 28 05:04:03 UTC 2026","passed","Thu May 28 05:04:05 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","19018","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Thu May 28 05:03:22 UTC 2026","passed","Thu May 28 05:03:41 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","10622","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Thu May 28 05:04:08 UTC 2026","passed","Thu May 28 05:04:19 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
