"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","8413","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Sun Apr 19 03:12:42 UTC 2026","passed","Sun Apr 19 03:12:50 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1900","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Sun Apr 19 03:12:44 UTC 2026","passed","Sun Apr 19 03:12:46 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","4016","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Sun Apr 19 03:12:49 UTC 2026","passed","Sun Apr 19 03:12:53 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2270","TC-REG-002: Should show error when registering with an existing email","chromium","Sun Apr 19 03:12:50 UTC 2026","passed","Sun Apr 19 03:12:53 UTC 2026","User Registration","register/register.spec.ts","",""
"","3945","Authenticate: Login with test account from .env","setup","Sun Apr 19 03:12:37 UTC 2026","passed","Sun Apr 19 03:12:41 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","9539","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Sun Apr 19 03:12:32 UTC 2026","passed","Sun Apr 19 03:12:41 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","4198","TC-REG-001: Should register a new user account successfully","chromium","Sun Apr 19 03:12:46 UTC 2026","passed","Sun Apr 19 03:12:50 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","3424","TC-REG-002: Should show error when registering with an existing email","webkit","Sun Apr 19 03:13:07 UTC 2026","passed","Sun Apr 19 03:13:11 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","7405","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Sun Apr 19 03:12:42 UTC 2026","passed","Sun Apr 19 03:12:49 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1700","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Sun Apr 19 03:12:56 UTC 2026","passed","Sun Apr 19 03:12:57 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2638","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Sun Apr 19 03:12:57 UTC 2026","passed","Sun Apr 19 03:12:59 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1543","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Sun Apr 19 03:12:57 UTC 2026","passed","Sun Apr 19 03:12:59 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2257","TC-REG-002: Should show error when registering with an existing email","firefox","Sun Apr 19 03:13:05 UTC 2026","passed","Sun Apr 19 03:13:08 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","7345","TC-REG-001: Should register a new user account successfully","webkit","Sun Apr 19 03:13:00 UTC 2026","passed","Sun Apr 19 03:13:07 UTC 2026","User Registration","register/register.spec.ts","",""
