"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5566","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Sun Apr 26 04:19:27 UTC 2026","passed","Sun Apr 26 04:19:33 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2435","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Sun Apr 26 04:19:32 UTC 2026","passed","Sun Apr 26 04:19:34 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1438","TC-REG-002: Should show error when registering with an existing email","chromium","Sun Apr 26 04:19:41 UTC 2026","passed","Sun Apr 26 04:19:42 UTC 2026","User Registration","register/register.spec.ts","",""
"","2940","Authenticate: Login with test account from .env","setup","Sun Apr 26 04:19:39 UTC 2026","passed","Sun Apr 26 04:19:42 UTC 2026","","auth/auth.setup.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","9248","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Sun Apr 26 04:19:32 UTC 2026","passed","Sun Apr 26 04:19:42 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3184","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Sun Apr 26 04:19:38 UTC 2026","passed","Sun Apr 26 04:19:41 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","3636","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Sun Apr 26 04:19:24 UTC 2026","passed","Sun Apr 26 04:19:28 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4891","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Sun Apr 26 04:19:33 UTC 2026","passed","Sun Apr 26 04:19:38 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","4394","TC-REG-001: Should register a new user account successfully","firefox","Sun Apr 26 04:19:45 UTC 2026","passed","Sun Apr 26 04:19:50 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","3439","TC-REG-002: Should show error when registering with an existing email","webkit","Sun Apr 26 04:21:07 UTC 2026","passed","Sun Apr 26 04:21:11 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1932","TC-REG-002: Should show error when registering with an existing email","firefox","Sun Apr 26 04:19:50 UTC 2026","passed","Sun Apr 26 04:19:52 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1235","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Sun Apr 26 04:19:35 UTC 2026","passed","Sun Apr 26 04:19:36 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2593","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Sun Apr 26 04:20:56 UTC 2026","passed","Sun Apr 26 04:20:59 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","3141","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Sun Apr 26 04:20:53 UTC 2026","passed","Sun Apr 26 04:20:56 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","23247","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Sun Apr 26 04:20:21 UTC 2026","passed","Sun Apr 26 04:20:45 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","12889","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Sun Apr 26 04:19:40 UTC 2026","passed","Sun Apr 26 04:19:53 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","7774","TC-REG-001: Should register a new user account successfully","webkit","Sun Apr 26 04:20:59 UTC 2026","passed","Sun Apr 26 04:21:07 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","7129","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Sun Apr 26 04:19:42 UTC 2026","passed","Sun Apr 26 04:19:49 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1304","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Sun Apr 26 04:19:36 UTC 2026","passed","Sun Apr 26 04:19:38 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1878","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Sun Apr 26 04:19:42 UTC 2026","passed","Sun Apr 26 04:19:44 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","2825","TC-REG-001: Should register a new user account successfully","chromium","Sun Apr 26 04:19:38 UTC 2026","passed","Sun Apr 26 04:19:41 UTC 2026","User Registration","register/register.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","10156","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Sun Apr 26 04:20:13 UTC 2026","passed","Sun Apr 26 04:20:23 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1351","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Sun Apr 26 04:19:44 UTC 2026","passed","Sun Apr 26 04:19:45 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","6711","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Sun Apr 26 04:20:46 UTC 2026","passed","Sun Apr 26 04:20:52 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4170","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Sun Apr 26 04:19:28 UTC 2026","passed","Sun Apr 26 04:19:32 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
