"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1505","TC-REG-002: Should show error when registering with an existing email","chromium","Fri May 08 04:13:37 UTC 2026","passed","Fri May 08 04:13:39 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5457","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Fri May 08 04:13:33 UTC 2026","passed","Fri May 08 04:13:39 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","13667","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Fri May 08 04:12:54 UTC 2026","passed","Fri May 08 04:13:08 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3096","TC-REG-001: Should register a new user account successfully","chromium","Fri May 08 04:13:34 UTC 2026","passed","Fri May 08 04:13:37 UTC 2026","User Registration","register/register.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","9545","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Fri May 08 04:13:03 UTC 2026","passed","Fri May 08 04:13:12 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4158","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Fri May 08 04:13:20 UTC 2026","passed","Fri May 08 04:13:24 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","5326","TC-REG-001: Should register a new user account successfully","firefox","Fri May 08 04:13:18 UTC 2026","passed","Fri May 08 04:13:23 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2396","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Fri May 08 04:13:46 UTC 2026","passed","Fri May 08 04:13:49 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","12676","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Fri May 08 04:13:10 UTC 2026","passed","Fri May 08 04:13:22 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1286","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Fri May 08 04:13:31 UTC 2026","passed","Fri May 08 04:13:33 UTC 2026","User Login","login/login.spec.ts","",""
"","2724","Authenticate: Login with test account from .env","setup","Fri May 08 04:13:06 UTC 2026","passed","Fri May 08 04:13:09 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5306","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Fri May 08 04:13:05 UTC 2026","passed","Fri May 08 04:13:10 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2763","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Fri May 08 04:13:44 UTC 2026","passed","Fri May 08 04:13:46 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1222","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Fri May 08 04:13:33 UTC 2026","passed","Fri May 08 04:13:34 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","6379","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Fri May 08 04:12:58 UTC 2026","passed","Fri May 08 04:13:04 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3787","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Fri May 08 04:13:39 UTC 2026","passed","Fri May 08 04:13:43 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","5911","TC-REG-001: Should register a new user account successfully","webkit","Fri May 08 04:13:49 UTC 2026","passed","Fri May 08 04:13:55 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1788","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Fri May 08 04:13:14 UTC 2026","passed","Fri May 08 04:13:16 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2956","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Fri May 08 04:13:10 UTC 2026","passed","Fri May 08 04:13:13 UTC 2026","User Login","login/login.spec.ts","",""
