"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5422","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Sat Apr 18 08:43:56 UTC 2026","passed","Sat Apr 18 08:44:01 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","8582","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Sat Apr 18 08:46:00 UTC 2026","passed","Sat Apr 18 08:46:08 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","4394","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Sat Apr 18 08:44:01 UTC 2026","passed","Sat Apr 18 08:44:05 UTC 2026","User Login","login/login.spec.ts","",""
"","6601","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Sat Apr 18 08:44:25 UTC 2026","passed","Sat Apr 18 08:44:32 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","8934","TC-REG-001: Should register a new user account successfully","webkit","Sat Apr 18 08:46:21 UTC 2026","passed","Sat Apr 18 08:46:30 UTC 2026","User Registration","register/register.spec.ts","",""
"","1565","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Sat Apr 18 08:44:08 UTC 2026","passed","Sat Apr 18 08:44:10 UTC 2026","User Login","login/login.spec.ts","",""
"","12015","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Sat Apr 18 08:48:25 UTC 2026","passed","Sat Apr 18 08:48:37 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"","6996","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Sat Apr 18 08:46:34 UTC 2026","passed","Sat Apr 18 08:46:41 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"","6879","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Sat Apr 18 08:44:18 UTC 2026","passed","Sat Apr 18 08:44:24 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","6514","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Sat Apr 18 08:45:21 UTC 2026","passed","Sat Apr 18 08:45:28 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","3117","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Sat Apr 18 08:46:15 UTC 2026","passed","Sat Apr 18 08:46:18 UTC 2026","User Login","login/login.spec.ts","",""
"","5354","TC-REG-001: Should register a new user account successfully","chromium","Sat Apr 18 08:44:10 UTC 2026","passed","Sat Apr 18 08:44:15 UTC 2026","User Registration","register/register.spec.ts","",""
"","1884","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Sat Apr 18 08:44:38 UTC 2026","passed","Sat Apr 18 08:44:40 UTC 2026","User Login","login/login.spec.ts","",""
"","2319","TC-REG-002: Should show error when registering with an existing email","firefox","Sat Apr 18 08:44:46 UTC 2026","passed","Sat Apr 18 08:44:48 UTC 2026","User Registration","register/register.spec.ts","",""
"","5334","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Sat Apr 18 08:46:09 UTC 2026","passed","Sat Apr 18 08:46:14 UTC 2026","User Login","login/login.spec.ts","",""
"","4174","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Sat Apr 18 08:44:32 UTC 2026","passed","Sat Apr 18 08:44:36 UTC 2026","User Login","login/login.spec.ts","",""
"","4461","Authenticate: Login with test account from .env","setup","Sat Apr 18 08:43:45 UTC 2026","passed","Sat Apr 18 08:43:50 UTC 2026","","auth/auth.setup.ts","",""
"","1914","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Sat Apr 18 08:44:37 UTC 2026","passed","Sat Apr 18 08:44:38 UTC 2026","User Login","login/login.spec.ts","",""
"","4823","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Sat Apr 18 08:43:51 UTC 2026","passed","Sat Apr 18 08:43:56 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","2975","TC-REG-002: Should show error when registering with an existing email","webkit","Sat Apr 18 08:46:30 UTC 2026","passed","Sat Apr 18 08:46:33 UTC 2026","User Registration","register/register.spec.ts","",""
"","3109","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Sat Apr 18 08:46:18 UTC 2026","passed","Sat Apr 18 08:46:21 UTC 2026","User Login","login/login.spec.ts","",""
"","10837","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Sat Apr 18 08:46:42 UTC 2026","passed","Sat Apr 18 08:46:52 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"","1701","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Sat Apr 18 08:44:06 UTC 2026","passed","Sat Apr 18 08:44:08 UTC 2026","User Login","login/login.spec.ts","",""
"","1992","TC-REG-002: Should show error when registering with an existing email","chromium","Sat Apr 18 08:44:15 UTC 2026","passed","Sat Apr 18 08:44:17 UTC 2026","User Registration","register/register.spec.ts","",""
"","5694","TC-REG-001: Should register a new user account successfully","firefox","Sat Apr 18 08:44:40 UTC 2026","passed","Sat Apr 18 08:44:46 UTC 2026","User Registration","register/register.spec.ts","",""
