"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","5058","TC-REG-001: Should register a new user account successfully","webkit","Thu May 14 04:40:35 UTC 2026","passed","Thu May 14 04:40:40 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","7913","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Thu May 14 04:40:12 UTC 2026","passed","Thu May 14 04:40:20 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3082","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Thu May 14 04:40:26 UTC 2026","passed","Thu May 14 04:40:29 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4021","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Thu May 14 04:37:57 UTC 2026","passed","Thu May 14 04:38:01 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4819","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Thu May 14 04:37:17 UTC 2026","passed","Thu May 14 04:37:21 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2532","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Thu May 14 04:40:29 UTC 2026","passed","Thu May 14 04:40:32 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3526","TC-REG-001: Should register a new user account successfully","firefox","Thu May 14 04:37:33 UTC 2026","passed","Thu May 14 04:37:36 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2249","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Thu May 14 04:38:01 UTC 2026","passed","Thu May 14 04:38:03 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","10669","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Thu May 14 04:37:41 UTC 2026","passed","Thu May 14 04:37:52 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1243","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Thu May 14 04:38:04 UTC 2026","passed","Thu May 14 04:38:05 UTC 2026","User Login","login/login.spec.ts","",""
