"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2066","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Sat Apr 18 11:33:18 UTC 2026","passed","Sat Apr 18 11:33:20 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2160","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Sat Apr 18 11:33:15 UTC 2026","passed","Sat Apr 18 11:33:18 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1699","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Sat Apr 18 11:33:19 UTC 2026","passed","Sat Apr 18 11:33:20 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","7710","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Sat Apr 18 11:33:15 UTC 2026","passed","Sat Apr 18 11:33:23 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","4244","TC-REG-001: Should register a new user account successfully","firefox","Sat Apr 18 11:33:20 UTC 2026","passed","Sat Apr 18 11:33:24 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2955","TC-REG-002: Should show error when registering with an existing email","webkit","Sat Apr 18 11:33:33 UTC 2026","passed","Sat Apr 18 11:33:36 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5754","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Sat Apr 18 11:33:05 UTC 2026","passed","Sat Apr 18 11:33:11 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","4309","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Sat Apr 18 11:33:13 UTC 2026","passed","Sat Apr 18 11:33:18 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","8415","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Sat Apr 18 11:32:59 UTC 2026","passed","Sat Apr 18 11:33:07 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2270","TC-REG-002: Should show error when registering with an existing email","chromium","Sat Apr 18 11:33:27 UTC 2026","passed","Sat Apr 18 11:33:29 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2565","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Sat Apr 18 11:33:22 UTC 2026","passed","Sat Apr 18 11:33:24 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3280","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Sat Apr 18 11:33:15 UTC 2026","passed","Sat Apr 18 11:33:18 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4148","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Sat Apr 18 11:33:05 UTC 2026","passed","Sat Apr 18 11:33:09 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","8815","TC-REG-001: Should register a new user account successfully","webkit","Sat Apr 18 11:33:24 UTC 2026","passed","Sat Apr 18 11:33:33 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","3110","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Sat Apr 18 11:33:19 UTC 2026","passed","Sat Apr 18 11:33:22 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5049","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Sat Apr 18 11:33:10 UTC 2026","passed","Sat Apr 18 11:33:15 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3804","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Sat Apr 18 11:33:11 UTC 2026","passed","Sat Apr 18 11:33:15 UTC 2026","User Login","login/login.spec.ts","",""
