"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that logging in with a non-existent email address displays the appropriate error message.","3142","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Sat Apr 18 10:10:03 UTC 2026","passed","Sat Apr 18 10:10:06 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","6138","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Sat Apr 18 10:09:39 UTC 2026","passed","Sat Apr 18 10:09:45 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","9171","TC-REG-001: Should register a new user account successfully","webkit","Sat Apr 18 10:10:09 UTC 2026","passed","Sat Apr 18 10:10:19 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2517","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Sat Apr 18 10:10:01 UTC 2026","passed","Sat Apr 18 10:10:03 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","6693","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Sat Apr 18 10:09:54 UTC 2026","passed","Sat Apr 18 10:10:01 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6484","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Sat Apr 18 10:09:45 UTC 2026","passed","Sat Apr 18 10:09:52 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6048","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Sat Apr 18 10:09:48 UTC 2026","passed","Sat Apr 18 10:09:54 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2692","TC-REG-002: Should show error when registering with an existing email","firefox","Sat Apr 18 10:10:16 UTC 2026","passed","Sat Apr 18 10:10:19 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","5954","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Sat Apr 18 10:09:54 UTC 2026","passed","Sat Apr 18 10:10:00 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","13383","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Sat Apr 18 10:09:40 UTC 2026","passed","Sat Apr 18 10:09:54 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
