"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5299","TC-REG-001: Should register a new user account successfully","firefox","Sat Apr 18 04:22:25 UTC 2026","passed","Sat Apr 18 04:22:30 UTC 2026","User Registration","register/register.spec.ts","",""
"","9783","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Sat Apr 18 04:22:34 UTC 2026","passed","Sat Apr 18 04:22:43 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","3301","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Sat Apr 18 04:22:49 UTC 2026","passed","Sat Apr 18 04:22:53 UTC 2026","User Login","login/login.spec.ts","",""
"","1805","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Sat Apr 18 04:22:23 UTC 2026","passed","Sat Apr 18 04:22:25 UTC 2026","User Login","login/login.spec.ts","",""
"","2686","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Sat Apr 18 04:22:53 UTC 2026","passed","Sat Apr 18 04:22:56 UTC 2026","User Login","login/login.spec.ts","",""
"","3567","TC-REG-001: Should register a new user account successfully","chromium","Sat Apr 18 04:22:01 UTC 2026","passed","Sat Apr 18 04:22:05 UTC 2026","User Registration","register/register.spec.ts","",""
"","1899","TC-REG-002: Should show error when registering with an existing email","chromium","Sat Apr 18 04:22:05 UTC 2026","passed","Sat Apr 18 04:22:07 UTC 2026","User Registration","register/register.spec.ts","",""
"","5198","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Sat Apr 18 04:22:44 UTC 2026","passed","Sat Apr 18 04:22:49 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","7047","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Sat Apr 18 04:23:08 UTC 2026","passed","Sat Apr 18 04:23:15 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"","3008","TC-REG-002: Should show error when registering with an existing email","webkit","Sat Apr 18 04:23:04 UTC 2026","passed","Sat Apr 18 04:23:07 UTC 2026","User Registration","register/register.spec.ts","",""
"","2977","Authenticate: Login with test account from .env","setup","Sat Apr 18 04:21:41 UTC 2026","passed","Sat Apr 18 04:21:44 UTC 2026","","auth/auth.setup.ts","",""
"","1363","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Sat Apr 18 04:21:58 UTC 2026","passed","Sat Apr 18 04:22:00 UTC 2026","User Login","login/login.spec.ts","",""
"","4453","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Sat Apr 18 04:22:07 UTC 2026","passed","Sat Apr 18 04:22:12 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","3155","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Sat Apr 18 04:21:55 UTC 2026","passed","Sat Apr 18 04:21:58 UTC 2026","User Login","login/login.spec.ts","",""
"","4955","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Sat Apr 18 04:22:12 UTC 2026","passed","Sat Apr 18 04:22:17 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","3972","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Sat Apr 18 04:21:46 UTC 2026","passed","Sat Apr 18 04:21:50 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","1950","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Sat Apr 18 04:22:21 UTC 2026","passed","Sat Apr 18 04:22:23 UTC 2026","User Login","login/login.spec.ts","",""
"","1449","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Sat Apr 18 04:22:00 UTC 2026","passed","Sat Apr 18 04:22:01 UTC 2026","User Login","login/login.spec.ts","",""
"","5838","TC-REG-001: Should register a new user account successfully","webkit","Sat Apr 18 04:22:58 UTC 2026","passed","Sat Apr 18 04:23:04 UTC 2026","User Registration","register/register.spec.ts","",""
"","4382","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Sat Apr 18 04:21:50 UTC 2026","passed","Sat Apr 18 04:21:55 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","3185","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Sat Apr 18 04:22:17 UTC 2026","passed","Sat Apr 18 04:22:20 UTC 2026","User Login","login/login.spec.ts","",""
"","2197","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Sat Apr 18 04:22:56 UTC 2026","passed","Sat Apr 18 04:22:58 UTC 2026","User Login","login/login.spec.ts","",""
"","2171","TC-REG-002: Should show error when registering with an existing email","firefox","Sat Apr 18 04:22:30 UTC 2026","passed","Sat Apr 18 04:22:32 UTC 2026","User Registration","register/register.spec.ts","",""
