"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","9657","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Thu May 21 05:04:12 UTC 2026","passed","Thu May 21 05:04:22 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1837","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Thu May 21 05:03:34 UTC 2026","passed","Thu May 21 05:03:36 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5003","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Thu May 21 05:03:17 UTC 2026","passed","Thu May 21 05:03:22 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3091","TC-REG-001: Should register a new user account successfully","chromium","Thu May 21 05:03:37 UTC 2026","passed","Thu May 21 05:03:40 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2371","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Thu May 21 05:03:28 UTC 2026","passed","Thu May 21 05:03:30 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","5581","TC-REG-001: Should register a new user account successfully","webkit","Thu May 21 05:03:42 UTC 2026","passed","Thu May 21 05:03:47 UTC 2026","User Registration","register/register.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","7160","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Thu May 21 05:03:33 UTC 2026","passed","Thu May 21 05:03:41 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2359","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Thu May 21 05:03:37 UTC 2026","passed","Thu May 21 05:03:39 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","10194","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Thu May 21 05:03:28 UTC 2026","passed","Thu May 21 05:03:39 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4449","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Thu May 21 05:03:20 UTC 2026","passed","Thu May 21 05:03:24 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","4178","TC-REG-001: Should register a new user account successfully","firefox","Thu May 21 05:03:34 UTC 2026","passed","Thu May 21 05:03:38 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","8183","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Thu May 21 05:03:17 UTC 2026","passed","Thu May 21 05:03:26 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2325","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Thu May 21 05:03:39 UTC 2026","passed","Thu May 21 05:03:42 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4405","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Thu May 21 05:03:26 UTC 2026","passed","Thu May 21 05:03:30 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1472","TC-REG-002: Should show error when registering with an existing email","chromium","Thu May 21 05:03:41 UTC 2026","passed","Thu May 21 05:03:42 UTC 2026","User Registration","register/register.spec.ts","",""
"","2445","Authenticate: Login with test account from .env","setup","Thu May 21 05:03:37 UTC 2026","passed","Thu May 21 05:03:40 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1854","TC-REG-002: Should show error when registering with an existing email","firefox","Thu May 21 05:03:38 UTC 2026","passed","Thu May 21 05:03:40 UTC 2026","User Registration","register/register.spec.ts","",""
