"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1258","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Fri Apr 24 04:14:15 UTC 2026","passed","Fri Apr 24 04:14:16 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2745","TC-REG-002: Should show error when registering with an existing email","firefox","Fri Apr 24 04:14:27 UTC 2026","passed","Fri Apr 24 04:14:30 UTC 2026","User Registration","register/register.spec.ts","",""
"","2446","Authenticate: Login with test account from .env","setup","Fri Apr 24 04:14:22 UTC 2026","passed","Fri Apr 24 04:14:25 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1856","TC-REG-002: Should show error when registering with an existing email","chromium","Fri Apr 24 04:14:22 UTC 2026","passed","Fri Apr 24 04:14:24 UTC 2026","User Registration","register/register.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","11966","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Fri Apr 24 04:14:24 UTC 2026","passed","Fri Apr 24 04:14:36 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5382","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Fri Apr 24 04:14:04 UTC 2026","passed","Fri Apr 24 04:14:09 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3116","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Fri Apr 24 04:14:14 UTC 2026","passed","Fri Apr 24 04:14:17 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3204","TC-REG-001: Should register a new user account successfully","chromium","Fri Apr 24 04:14:18 UTC 2026","passed","Fri Apr 24 04:14:22 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2367","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Fri Apr 24 04:14:17 UTC 2026","passed","Fri Apr 24 04:14:19 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","4534","TC-REG-001: Should register a new user account successfully","firefox","Fri Apr 24 04:14:22 UTC 2026","passed","Fri Apr 24 04:14:27 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3916","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Fri Apr 24 04:14:12 UTC 2026","passed","Fri Apr 24 04:14:16 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","8070","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Fri Apr 24 04:14:25 UTC 2026","passed","Fri Apr 24 04:14:33 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","7232","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Fri Apr 24 04:14:05 UTC 2026","passed","Fri Apr 24 04:14:12 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4937","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Fri Apr 24 04:14:07 UTC 2026","passed","Fri Apr 24 04:14:12 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","3186","TC-REG-002: Should show error when registering with an existing email","webkit","Fri Apr 24 04:14:28 UTC 2026","passed","Fri Apr 24 04:14:31 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","3976","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Fri Apr 24 04:14:02 UTC 2026","passed","Fri Apr 24 04:14:06 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","8642","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Fri Apr 24 04:13:57 UTC 2026","passed","Fri Apr 24 04:14:06 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2834","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Fri Apr 24 04:14:12 UTC 2026","passed","Fri Apr 24 04:14:15 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5320","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Fri Apr 24 04:14:07 UTC 2026","passed","Fri Apr 24 04:14:12 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1826","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Fri Apr 24 04:14:20 UTC 2026","passed","Fri Apr 24 04:14:22 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1546","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Fri Apr 24 04:14:18 UTC 2026","passed","Fri Apr 24 04:14:20 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","6023","TC-REG-001: Should register a new user account successfully","webkit","Fri Apr 24 04:14:22 UTC 2026","passed","Fri Apr 24 04:14:28 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2396","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Fri Apr 24 04:14:19 UTC 2026","passed","Fri Apr 24 04:14:21 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1860","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Fri Apr 24 04:14:16 UTC 2026","passed","Fri Apr 24 04:14:18 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4424","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Fri Apr 24 04:14:10 UTC 2026","passed","Fri Apr 24 04:14:14 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
