"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","TC-REG-001: Should register a new user account successfully","chromium","Mon May 25 05:16:50 UTC 2026","failed","Mon May 25 05:16:50 UTC 2026","User Registration","register/register.spec.ts","",""
"","0","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Mon May 25 05:16:24 UTC 2026","skipped","Mon May 25 05:16:24 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","7520","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Mon May 25 05:15:54 UTC 2026","passed","Mon May 25 05:16:01 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","0","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Mon May 25 05:16:03 UTC 2026","skipped","Mon May 25 05:16:03 UTC 2026","User Login","login/login.spec.ts","",""
"","19530","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Mon May 25 05:15:43 UTC 2026","failed","Mon May 25 05:16:03 UTC 2026","User Login","login/login.spec.ts","",""
"","0","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Mon May 25 05:16:03 UTC 2026","skipped","Mon May 25 05:16:03 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","7024","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Mon May 25 05:14:37 UTC 2026","passed","Mon May 25 05:14:44 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"","1","TC-REG-002: Should show error when registering with an existing email","chromium","Mon May 25 05:17:11 UTC 2026","skipped","Mon May 25 05:17:11 UTC 2026","User Registration","register/register.spec.ts","",""
"","2817","Authenticate: Login with test account from .env","setup","Mon May 25 05:14:33 UTC 2026","passed","Mon May 25 05:14:36 UTC 2026","","auth/auth.setup.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3614","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Mon May 25 05:16:02 UTC 2026","passed","Mon May 25 05:16:06 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","12195","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Mon May 25 05:15:05 UTC 2026","passed","Mon May 25 05:15:17 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","6139","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Mon May 25 05:14:47 UTC 2026","failed","Mon May 25 05:14:53 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","21500","TC-REG-001: Should register a new user account successfully","firefox","Mon May 25 05:17:10 UTC 2026","failed","Mon May 25 05:17:31 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2703","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Mon May 25 05:16:08 UTC 2026","passed","Mon May 25 05:16:11 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","6975","TC-REG-001: Should register a new user account successfully","webkit","Mon May 25 05:16:11 UTC 2026","passed","Mon May 25 05:16:18 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","3397","TC-REG-002: Should show error when registering with an existing email","webkit","Mon May 25 05:16:18 UTC 2026","passed","Mon May 25 05:16:22 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6157","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Mon May 25 05:15:10 UTC 2026","failed","Mon May 25 05:15:17 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5486","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Mon May 25 05:14:58 UTC 2026","failed","Mon May 25 05:15:03 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","6619","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Mon May 25 05:15:15 UTC 2026","passed","Mon May 25 05:15:22 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","0","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Mon May 25 05:16:24 UTC 2026","skipped","Mon May 25 05:16:24 UTC 2026","User Login","login/login.spec.ts","",""
