"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","11387","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Tue May 26 04:57:32 UTC 2026","passed","Tue May 26 04:57:44 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2157","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Tue May 26 04:57:07 UTC 2026","passed","Tue May 26 04:57:09 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2590","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Tue May 26 04:56:50 UTC 2026","passed","Tue May 26 04:56:53 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","7108","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Tue May 26 04:57:25 UTC 2026","passed","Tue May 26 04:57:33 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1385","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Tue May 26 04:57:10 UTC 2026","passed","Tue May 26 04:57:11 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4635","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Tue May 26 04:57:02 UTC 2026","passed","Tue May 26 04:57:07 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","6589","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Tue May 26 04:56:50 UTC 2026","passed","Tue May 26 04:56:57 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1606","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Tue May 26 04:56:54 UTC 2026","passed","Tue May 26 04:56:56 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3479","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Tue May 26 04:57:33 UTC 2026","passed","Tue May 26 04:57:37 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5352","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Tue May 26 04:56:40 UTC 2026","passed","Tue May 26 04:56:45 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1736","TC-REG-002: Should show error when registering with an existing email","chromium","Tue May 26 04:57:15 UTC 2026","passed","Tue May 26 04:57:17 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","11046","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Tue May 26 04:56:42 UTC 2026","passed","Tue May 26 04:56:53 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1251","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Tue May 26 04:57:11 UTC 2026","passed","Tue May 26 04:57:12 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","5819","TC-REG-001: Should register a new user account successfully","webkit","Tue May 26 04:57:43 UTC 2026","passed","Tue May 26 04:57:48 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1867","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Tue May 26 04:56:56 UTC 2026","passed","Tue May 26 04:56:57 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2488","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Tue May 26 04:57:37 UTC 2026","passed","Tue May 26 04:57:40 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2628","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Tue May 26 04:57:40 UTC 2026","passed","Tue May 26 04:57:42 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4855","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Tue May 26 04:56:46 UTC 2026","passed","Tue May 26 04:56:50 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","2783","Authenticate: Login with test account from .env","setup","Tue May 26 04:56:57 UTC 2026","passed","Tue May 26 04:57:00 UTC 2026","","auth/auth.setup.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3749","TC-REG-001: Should register a new user account successfully","firefox","Tue May 26 04:56:58 UTC 2026","passed","Tue May 26 04:57:01 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2021","TC-REG-002: Should show error when registering with an existing email","firefox","Tue May 26 04:57:01 UTC 2026","passed","Tue May 26 04:57:04 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","3917","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Tue May 26 04:56:57 UTC 2026","passed","Tue May 26 04:57:01 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","2898","TC-REG-001: Should register a new user account successfully","chromium","Tue May 26 04:57:12 UTC 2026","passed","Tue May 26 04:57:15 UTC 2026","User Registration","register/register.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","8820","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Tue May 26 04:56:48 UTC 2026","passed","Tue May 26 04:56:57 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","3008","TC-REG-002: Should show error when registering with an existing email","webkit","Tue May 26 04:57:49 UTC 2026","passed","Tue May 26 04:57:52 UTC 2026","User Registration","register/register.spec.ts","",""
