"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","3075","TC-REG-002: Should show error when registering with an existing email","webkit","Tue May 19 04:54:22 UTC 2026","passed","Tue May 19 04:54:25 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1784","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Tue May 19 04:54:07 UTC 2026","passed","Tue May 19 04:54:08 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1519","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Tue May 19 04:53:43 UTC 2026","passed","Tue May 19 04:53:44 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4234","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Tue May 19 04:53:31 UTC 2026","passed","Tue May 19 04:53:35 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","7336","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Tue May 19 04:53:49 UTC 2026","passed","Tue May 19 04:53:56 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2512","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Tue May 19 04:54:12 UTC 2026","passed","Tue May 19 04:54:15 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1738","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Tue May 19 04:54:08 UTC 2026","passed","Tue May 19 04:54:10 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2476","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Tue May 19 04:54:10 UTC 2026","passed","Tue May 19 04:54:12 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2190","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Tue May 19 04:53:40 UTC 2026","passed","Tue May 19 04:53:42 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2545","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Tue May 19 04:54:04 UTC 2026","passed","Tue May 19 04:54:06 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4225","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Tue May 19 04:53:35 UTC 2026","passed","Tue May 19 04:53:40 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","23775","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Tue May 19 04:53:41 UTC 2026","passed","Tue May 19 04:54:05 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1616","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Tue May 19 04:53:44 UTC 2026","passed","Tue May 19 04:53:46 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1682","TC-REG-002: Should show error when registering with an existing email","chromium","Tue May 19 04:53:49 UTC 2026","passed","Tue May 19 04:53:51 UTC 2026","User Registration","register/register.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","10339","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Tue May 19 04:53:52 UTC 2026","passed","Tue May 19 04:54:03 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"","2374","Authenticate: Login with test account from .env","setup","Tue May 19 04:53:49 UTC 2026","passed","Tue May 19 04:53:52 UTC 2026","","auth/auth.setup.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","4077","TC-REG-001: Should register a new user account successfully","firefox","Tue May 19 04:54:10 UTC 2026","passed","Tue May 19 04:54:14 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3039","TC-REG-001: Should register a new user account successfully","chromium","Tue May 19 04:53:46 UTC 2026","passed","Tue May 19 04:53:49 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6700","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Tue May 19 04:53:57 UTC 2026","passed","Tue May 19 04:54:04 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3614","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Tue May 19 04:54:06 UTC 2026","passed","Tue May 19 04:54:09 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2261","TC-REG-002: Should show error when registering with an existing email","firefox","Tue May 19 04:54:15 UTC 2026","passed","Tue May 19 04:54:17 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","6679","TC-REG-001: Should register a new user account successfully","webkit","Tue May 19 04:54:15 UTC 2026","passed","Tue May 19 04:54:22 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","12551","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Tue May 19 04:53:46 UTC 2026","passed","Tue May 19 04:53:58 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6517","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Tue May 19 04:53:59 UTC 2026","passed","Tue May 19 04:54:06 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","6264","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Tue May 19 04:53:38 UTC 2026","passed","Tue May 19 04:53:44 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
