"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4413","TC-CART-001: Should add 2 products to cart and verify their details","chromium","2026-09-20","passed","2026-09-20","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","7118","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","2026-09-20","passed","2026-09-20","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","7511","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","2026-09-20","passed","2026-09-20","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3386","TC-REG-001: Should register a new user account successfully","chromium","2026-09-20","passed","2026-09-20","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","4206","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","2026-09-20","passed","2026-09-20","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","3829","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","2026-09-20","passed","2026-09-20","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","9332","TC-CART-001: Should add 2 products to cart and verify their details","webkit","2026-09-20","passed","2026-09-20","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2785","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","2026-09-20","passed","2026-09-20","User Login","login/login.spec.ts","",""
"","688","Authenticate: Login with test account from .env","setup","2026-09-20","failed","2026-09-20","","auth/auth.setup.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2039","TC-REG-002: Should show error when registering with an existing email","firefox","2026-09-20","passed","2026-09-20","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4693","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","2026-09-20","passed","2026-09-20","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","5077","TC-REG-002: Should show error when registering with an existing email","webkit","2026-09-20","passed","2026-09-20","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2562","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","2026-09-20","passed","2026-09-20","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1641","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","2026-09-20","passed","2026-09-20","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1480","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","2026-09-20","passed","2026-09-20","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","4299","TC-REG-001: Should register a new user account successfully","firefox","2026-09-20","passed","2026-09-20","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1884","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","2026-09-20","passed","2026-09-20","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4926","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","2026-09-20","passed","2026-09-20","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1791","TC-REG-002: Should show error when registering with an existing email","chromium","2026-09-20","passed","2026-09-20","User Registration","register/register.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","13876","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","2026-09-20","passed","2026-09-20","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1590","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","2026-09-20","passed","2026-09-20","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","9051","TC-REG-001: Should register a new user account successfully","webkit","2026-09-20","passed","2026-09-20","User Registration","register/register.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5654","TC-CART-001: Should add 2 products to cart and verify their details","firefox","2026-09-20","passed","2026-09-20","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","3937","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","2026-09-20","passed","2026-09-20","User Login","login/login.spec.ts","",""
