"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1639","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Mon May 04 04:36:07 UTC 2026","passed","Mon May 04 04:36:09 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","7341","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Mon May 04 04:36:14 UTC 2026","passed","Mon May 04 04:36:22 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","4144","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Mon May 04 04:36:24 UTC 2026","passed","Mon May 04 04:36:29 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","7988","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Mon May 04 04:36:01 UTC 2026","passed","Mon May 04 04:36:09 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5692","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Mon May 04 04:36:19 UTC 2026","passed","Mon May 04 04:36:24 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5666","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Mon May 04 04:35:55 UTC 2026","passed","Mon May 04 04:36:00 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4208","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Mon May 04 04:35:59 UTC 2026","passed","Mon May 04 04:36:03 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2649","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Mon May 04 04:36:31 UTC 2026","passed","Mon May 04 04:36:34 UTC 2026","User Login","login/login.spec.ts","",""
"","2611","Authenticate: Login with test account from .env","setup","Mon May 04 04:36:14 UTC 2026","passed","Mon May 04 04:36:16 UTC 2026","","auth/auth.setup.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3161","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Mon May 04 04:36:03 UTC 2026","passed","Mon May 04 04:36:06 UTC 2026","User Login","login/login.spec.ts","",""
