"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2264","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Thu Apr 23 04:01:18 UTC 2026","passed","Thu Apr 23 04:01:21 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","4452","TC-REG-001: Should register a new user account successfully","firefox","Thu Apr 23 04:01:31 UTC 2026","passed","Thu Apr 23 04:01:35 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","2395","TC-REG-001: Should register a new user account successfully","chromium","Thu Apr 23 04:01:23 UTC 2026","passed","Thu Apr 23 04:01:26 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2053","TC-REG-002: Should show error when registering with an existing email","firefox","Thu Apr 23 04:01:35 UTC 2026","passed","Thu Apr 23 04:01:37 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","8301","TC-REG-001: Should register a new user account successfully","webkit","Thu Apr 23 04:01:27 UTC 2026","passed","Thu Apr 23 04:01:36 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2706","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Thu Apr 23 04:01:11 UTC 2026","passed","Thu Apr 23 04:01:13 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1367","TC-REG-002: Should show error when registering with an existing email","chromium","Thu Apr 23 04:01:26 UTC 2026","passed","Thu Apr 23 04:01:27 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3637","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Thu Apr 23 04:01:06 UTC 2026","passed","Thu Apr 23 04:01:10 UTC 2026","User Login","login/login.spec.ts","",""
"","2474","Authenticate: Login with test account from .env","setup","Thu Apr 23 04:02:15 UTC 2026","passed","Thu Apr 23 04:02:18 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","966","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Thu Apr 23 04:01:22 UTC 2026","passed","Thu Apr 23 04:01:23 UTC 2026","User Login","login/login.spec.ts","",""
