"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","4871","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Sat Apr 18 10:23:29 UTC 2026","passed","Sat Apr 18 10:23:34 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","4900","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Sat Apr 18 10:23:06 UTC 2026","passed","Sat Apr 18 10:23:11 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","12352","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Sat Apr 18 10:23:20 UTC 2026","passed","Sat Apr 18 10:23:32 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1274","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Sat Apr 18 10:23:37 UTC 2026","passed","Sat Apr 18 10:23:38 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","13023","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Sat Apr 18 10:23:20 UTC 2026","passed","Sat Apr 18 10:23:33 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"","4700","Authenticate: Login with test account from .env","setup","Sat Apr 18 10:23:14 UTC 2026","passed","Sat Apr 18 10:23:19 UTC 2026","","auth/auth.setup.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3654","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Sat Apr 18 10:23:31 UTC 2026","passed","Sat Apr 18 10:23:35 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1660","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Sat Apr 18 10:23:15 UTC 2026","passed","Sat Apr 18 10:23:16 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2235","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Sat Apr 18 10:23:12 UTC 2026","passed","Sat Apr 18 10:23:14 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2458","TC-REG-002: Should show error when registering with an existing email","firefox","Sat Apr 18 10:23:26 UTC 2026","passed","Sat Apr 18 10:23:28 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2687","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Sat Apr 18 10:23:37 UTC 2026","passed","Sat Apr 18 10:23:40 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1434","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Sat Apr 18 10:23:35 UTC 2026","passed","Sat Apr 18 10:23:37 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2770","TC-REG-002: Should show error when registering with an existing email","chromium","Sat Apr 18 10:23:43 UTC 2026","passed","Sat Apr 18 10:23:46 UTC 2026","User Registration","register/register.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","16695","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Sat Apr 18 10:23:15 UTC 2026","passed","Sat Apr 18 10:23:31 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","8692","TC-REG-001: Should register a new user account successfully","firefox","Sat Apr 18 10:23:17 UTC 2026","passed","Sat Apr 18 10:23:25 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6370","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Sat Apr 18 10:23:23 UTC 2026","passed","Sat Apr 18 10:23:29 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","3088","TC-REG-002: Should show error when registering with an existing email","webkit","Sat Apr 18 10:23:48 UTC 2026","passed","Sat Apr 18 10:23:52 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6373","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Sat Apr 18 10:23:00 UTC 2026","passed","Sat Apr 18 10:23:06 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","7876","TC-REG-001: Should register a new user account successfully","webkit","Sat Apr 18 10:23:40 UTC 2026","passed","Sat Apr 18 10:23:48 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2668","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Sat Apr 18 10:23:35 UTC 2026","passed","Sat Apr 18 10:23:37 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5906","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Sat Apr 18 10:22:54 UTC 2026","passed","Sat Apr 18 10:22:59 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","7596","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Sat Apr 18 10:23:17 UTC 2026","passed","Sat Apr 18 10:23:25 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4913","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Sat Apr 18 10:23:26 UTC 2026","passed","Sat Apr 18 10:23:31 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","4803","TC-REG-001: Should register a new user account successfully","chromium","Sat Apr 18 10:23:38 UTC 2026","passed","Sat Apr 18 10:23:43 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","9963","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Sat Apr 18 10:23:12 UTC 2026","passed","Sat Apr 18 10:23:22 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
