"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","10492","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Tue May 05 04:12:48 UTC 2026","passed","Tue May 05 04:12:59 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1249","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Tue May 05 04:12:59 UTC 2026","passed","Tue May 05 04:13:00 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3798","TC-REG-001: Should register a new user account successfully","firefox","Tue May 05 04:20:40 UTC 2026","passed","Tue May 05 04:20:44 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","7070","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Tue May 05 04:20:19 UTC 2026","passed","Tue May 05 04:20:26 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","6975","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Tue May 05 04:12:49 UTC 2026","passed","Tue May 05 04:12:56 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"","2824","Authenticate: Login with test account from .env","setup","Tue May 05 04:12:57 UTC 2026","passed","Tue May 05 04:13:00 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","6206","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Tue May 05 04:12:43 UTC 2026","passed","Tue May 05 04:12:50 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","5872","TC-REG-001: Should register a new user account successfully","webkit","Tue May 05 04:13:36 UTC 2026","passed","Tue May 05 04:13:42 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2435","TC-REG-002: Should show error when registering with an existing email","firefox","Tue May 05 04:20:44 UTC 2026","passed","Tue May 05 04:20:46 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1852","TC-REG-002: Should show error when registering with an existing email","chromium","Tue May 05 04:13:05 UTC 2026","passed","Tue May 05 04:13:07 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5187","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Tue May 05 04:12:50 UTC 2026","passed","Tue May 05 04:12:55 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1631","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Tue May 05 04:20:36 UTC 2026","passed","Tue May 05 04:20:38 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","1915","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Tue May 05 04:12:55 UTC 2026","passed","Tue May 05 04:12:57 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2545","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Tue May 05 04:13:33 UTC 2026","passed","Tue May 05 04:13:35 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2604","TC-REG-002: Should show error when registering with an existing email","webkit","Tue May 05 04:13:42 UTC 2026","passed","Tue May 05 04:13:44 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6876","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Tue May 05 04:20:26 UTC 2026","passed","Tue May 05 04:20:33 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2377","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Tue May 05 04:13:30 UTC 2026","passed","Tue May 05 04:13:33 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1761","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Tue May 05 04:20:38 UTC 2026","passed","Tue May 05 04:20:40 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6412","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Tue May 05 04:13:19 UTC 2026","passed","Tue May 05 04:13:25 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1454","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Tue May 05 04:12:58 UTC 2026","passed","Tue May 05 04:12:59 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","9028","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Tue May 05 04:13:00 UTC 2026","passed","Tue May 05 04:13:10 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
