"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4248","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Wed May 27 05:08:48 UTC 2026","passed","Wed May 27 05:08:53 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2726","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Wed May 27 05:08:55 UTC 2026","passed","Wed May 27 05:08:57 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","9601","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Wed May 27 05:08:59 UTC 2026","passed","Wed May 27 05:09:09 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1530","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Wed May 27 05:08:59 UTC 2026","passed","Wed May 27 05:09:01 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2944","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Wed May 27 05:10:02 UTC 2026","passed","Wed May 27 05:10:05 UTC 2026","User Login","login/login.spec.ts","",""
"","2660","Authenticate: Login with test account from .env","setup","Wed May 27 05:08:56 UTC 2026","passed","Wed May 27 05:08:58 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","6988","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Wed May 27 05:09:11 UTC 2026","passed","Wed May 27 05:09:18 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1769","TC-REG-002: Should show error when registering with an existing email","chromium","Wed May 27 05:09:10 UTC 2026","passed","Wed May 27 05:09:12 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1259","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Wed May 27 05:08:58 UTC 2026","passed","Wed May 27 05:08:59 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2986","TC-REG-002: Should show error when registering with an existing email","webkit","Wed May 27 05:10:14 UTC 2026","passed","Wed May 27 05:10:17 UTC 2026","User Registration","register/register.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","11671","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Wed May 27 05:09:19 UTC 2026","passed","Wed May 27 05:09:31 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4430","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Wed May 27 05:08:50 UTC 2026","passed","Wed May 27 05:08:55 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","4550","TC-REG-001: Should register a new user account successfully","firefox","Wed May 27 05:09:01 UTC 2026","passed","Wed May 27 05:09:06 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3605","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Wed May 27 05:09:57 UTC 2026","passed","Wed May 27 05:10:01 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1655","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Wed May 27 05:09:05 UTC 2026","passed","Wed May 27 05:09:06 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5228","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Wed May 27 05:08:45 UTC 2026","passed","Wed May 27 05:08:50 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
