"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2385","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Sun May 03 04:36:35 UTC 2026","passed","Sun May 03 04:36:37 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2340","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Sun May 03 04:36:24 UTC 2026","passed","Sun May 03 04:36:26 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5511","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Sun May 03 04:36:07 UTC 2026","passed","Sun May 03 04:36:12 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","3567","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Sun May 03 04:36:20 UTC 2026","passed","Sun May 03 04:36:24 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","14838","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Sun May 03 04:36:19 UTC 2026","passed","Sun May 03 04:36:34 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1653","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Sun May 03 04:36:34 UTC 2026","passed","Sun May 03 04:36:36 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","5433","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Sun May 03 04:36:29 UTC 2026","passed","Sun May 03 04:36:34 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4290","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Sun May 03 04:36:12 UTC 2026","passed","Sun May 03 04:36:17 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","9344","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Sun May 03 04:36:20 UTC 2026","passed","Sun May 03 04:36:29 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","10248","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Sun May 03 04:36:10 UTC 2026","passed","Sun May 03 04:36:20 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
