"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1876","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Wed May 20 04:57:41 UTC 2026","passed","Wed May 20 04:57:43 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4665","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Wed May 20 04:57:33 UTC 2026","passed","Wed May 20 04:57:37 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","7265","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Wed May 20 04:57:54 UTC 2026","passed","Wed May 20 04:58:01 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","9353","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Wed May 20 04:58:07 UTC 2026","passed","Wed May 20 04:58:17 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2307","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Wed May 20 04:58:01 UTC 2026","passed","Wed May 20 04:58:03 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2364","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Wed May 20 04:57:59 UTC 2026","passed","Wed May 20 04:58:01 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1570","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Wed May 20 04:57:43 UTC 2026","passed","Wed May 20 04:57:44 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2184","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Wed May 20 04:57:42 UTC 2026","passed","Wed May 20 04:57:44 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2383","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Wed May 20 04:57:37 UTC 2026","passed","Wed May 20 04:57:40 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2859","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Wed May 20 04:57:37 UTC 2026","passed","Wed May 20 04:57:40 UTC 2026","User Login","login/login.spec.ts","",""
