"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","6829","TC-REG-001: Should register a new user account successfully","webkit","Sat Apr 25 03:49:20 UTC 2026","passed","Sat Apr 25 03:49:27 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5043","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Sat Apr 25 03:48:26 UTC 2026","passed","Sat Apr 25 03:48:31 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","10595","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Sat Apr 25 03:48:17 UTC 2026","passed","Sat Apr 25 03:48:27 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","3021","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Sat Apr 25 03:49:17 UTC 2026","passed","Sat Apr 25 03:49:20 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1521","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Sat Apr 25 03:48:46 UTC 2026","passed","Sat Apr 25 03:48:48 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2210","TC-REG-002: Should show error when registering with an existing email","firefox","Sat Apr 25 03:48:43 UTC 2026","passed","Sat Apr 25 03:48:45 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1593","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Sat Apr 25 03:48:37 UTC 2026","passed","Sat Apr 25 03:48:38 UTC 2026","User Login","login/login.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","6223","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Sat Apr 25 03:48:23 UTC 2026","passed","Sat Apr 25 03:48:29 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","4286","TC-REG-001: Should register a new user account successfully","firefox","Sat Apr 25 03:48:39 UTC 2026","passed","Sat Apr 25 03:48:43 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","2066","TC-REG-002: Should show error when registering with an existing email","chromium","Sat Apr 25 03:48:51 UTC 2026","passed","Sat Apr 25 03:48:54 UTC 2026","User Registration","register/register.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","11711","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Sat Apr 25 03:48:33 UTC 2026","passed","Sat Apr 25 03:48:45 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","8604","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Sat Apr 25 03:48:31 UTC 2026","passed","Sat Apr 25 03:48:40 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3448","TC-REG-001: Should register a new user account successfully","chromium","Sat Apr 25 03:48:48 UTC 2026","passed","Sat Apr 25 03:48:51 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3015","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Sat Apr 25 03:48:32 UTC 2026","passed","Sat Apr 25 03:48:35 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","6207","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Sat Apr 25 03:48:35 UTC 2026","passed","Sat Apr 25 03:48:41 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1919","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Sat Apr 25 03:48:44 UTC 2026","passed","Sat Apr 25 03:48:46 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2639","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Sat Apr 25 03:48:41 UTC 2026","passed","Sat Apr 25 03:48:43 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","3374","TC-REG-002: Should show error when registering with an existing email","webkit","Sat Apr 25 03:49:27 UTC 2026","passed","Sat Apr 25 03:49:31 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","9373","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Sat Apr 25 03:48:59 UTC 2026","passed","Sat Apr 25 03:49:09 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","3424","Authenticate: Login with test account from .env","setup","Sat Apr 25 03:48:29 UTC 2026","passed","Sat Apr 25 03:48:32 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5375","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Sat Apr 25 03:48:21 UTC 2026","passed","Sat Apr 25 03:48:26 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2872","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Sat Apr 25 03:49:14 UTC 2026","passed","Sat Apr 25 03:49:17 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","4077","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Sat Apr 25 03:49:09 UTC 2026","passed","Sat Apr 25 03:49:13 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","4696","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Sat Apr 25 03:48:29 UTC 2026","passed","Sat Apr 25 03:48:34 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1644","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Sat Apr 25 03:48:35 UTC 2026","passed","Sat Apr 25 03:48:37 UTC 2026","User Login","login/login.spec.ts","",""
