"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7723","Authenticate: Login with test account from .env","setup","Sun May 17 04:47:16 UTC 2026","failed","Sun May 17 04:47:24 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5350","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Sun May 17 04:46:44 UTC 2026","passed","Sun May 17 04:46:49 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","7068","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Sun May 17 04:47:08 UTC 2026","passed","Sun May 17 04:47:15 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2244","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Sun May 17 04:46:59 UTC 2026","passed","Sun May 17 04:47:01 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3741","TC-REG-001: Should register a new user account successfully","firefox","Sun May 17 04:47:01 UTC 2026","passed","Sun May 17 04:47:05 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2396","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Sun May 17 04:46:57 UTC 2026","passed","Sun May 17 04:46:59 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4658","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Sun May 17 04:46:28 UTC 2026","passed","Sun May 17 04:46:33 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","7233","TC-REG-001: Should register a new user account successfully","webkit","Sun May 17 04:47:01 UTC 2026","passed","Sun May 17 04:47:09 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","3367","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Sun May 17 04:46:53 UTC 2026","passed","Sun May 17 04:46:56 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5572","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Sun May 17 04:46:47 UTC 2026","passed","Sun May 17 04:46:53 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","11743","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Sun May 17 04:46:35 UTC 2026","passed","Sun May 17 04:46:46 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1576","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Sun May 17 04:46:58 UTC 2026","passed","Sun May 17 04:47:00 UTC 2026","User Login","login/login.spec.ts","",""
