"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","8602","TC-CHECKOUT-001: Should complete full checkout flow successfully","firefox:auth","Mon Apr 27 04:26:00 UTC 2026","passed","Mon Apr 27 04:26:08 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1299","TC-LOGIN-003: Should show error when logging in with non-existent email","chromium","Mon Apr 27 04:26:02 UTC 2026","passed","Mon Apr 27 04:26:03 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3621","TC-REG-001: Should register a new user account successfully","chromium","Mon Apr 27 04:26:04 UTC 2026","passed","Mon Apr 27 04:26:07 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","2508","TC-LOGIN-002: Should show error when logging in with incorrect password","webkit","Mon Apr 27 04:26:07 UTC 2026","passed","Mon Apr 27 04:26:10 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1450","TC-LOGIN-002: Should show error when logging in with incorrect password","firefox","Mon Apr 27 04:26:11 UTC 2026","passed","Mon Apr 27 04:26:13 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","9017","TC-CART-001: Should add 2 products to cart and verify their details","webkit","Mon Apr 27 04:25:47 UTC 2026","passed","Mon Apr 27 04:25:56 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that logging in with a correct email but wrong password displays the appropriate error message and keeps the user on /login.","1420","TC-LOGIN-002: Should show error when logging in with incorrect password","chromium","Mon Apr 27 04:26:01 UTC 2026","passed","Mon Apr 27 04:26:02 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","5793","TC-CART-002: Cart should still contain products after navigating directly to cart","webkit","Mon Apr 27 04:25:57 UTC 2026","passed","Mon Apr 27 04:26:03 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"","2534","Authenticate: Login with test account from .env","setup","Mon Apr 27 04:26:24 UTC 2026","passed","Mon Apr 27 04:26:27 UTC 2026","","auth/auth.setup.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","1482","TC-LOGIN-003: Should show error when logging in with non-existent email","firefox","Mon Apr 27 04:26:13 UTC 2026","passed","Mon Apr 27 04:26:14 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2288","TC-LOGIN-001: Should login successfully with the newly registered account","firefox","Mon Apr 27 04:26:08 UTC 2026","passed","Mon Apr 27 04:26:11 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","5742","TC-REG-001: Should register a new user account successfully","webkit","Mon Apr 27 04:26:12 UTC 2026","passed","Mon Apr 27 04:26:18 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies the full end-to-end user registration flow: signup form → account created confirmation → logged-in state → logout.","3937","TC-REG-001: Should register a new user account successfully","firefox","Mon Apr 27 04:26:14 UTC 2026","passed","Mon Apr 27 04:26:18 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","4083","TC-LOGIN-001: Should login successfully with the newly registered account","webkit","Mon Apr 27 04:26:03 UTC 2026","passed","Mon Apr 27 04:26:07 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4138","TC-CART-002: Cart should still contain products after navigating directly to cart","chromium","Mon Apr 27 04:25:53 UTC 2026","passed","Mon Apr 27 04:25:58 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","3763","TC-CART-001: Should add 2 products to cart and verify their details","chromium","Mon Apr 27 04:25:50 UTC 2026","passed","Mon Apr 27 04:25:53 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1610","TC-REG-002: Should show error when registering with an existing email","firefox","Mon Apr 27 04:26:18 UTC 2026","passed","Mon Apr 27 04:26:20 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","3166","TC-REG-002: Should show error when registering with an existing email","webkit","Mon Apr 27 04:26:18 UTC 2026","passed","Mon Apr 27 04:26:21 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies that two specific products can be added to the cart by name and that their name, price, and quantity are correct in the cart view.","5582","TC-CART-001: Should add 2 products to cart and verify their details","firefox","Mon Apr 27 04:25:57 UTC 2026","passed","Mon Apr 27 04:26:03 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","7287","TC-CHECKOUT-001: Should complete full checkout flow successfully","chromium:auth","Mon Apr 27 04:25:54 UTC 2026","passed","Mon Apr 27 04:26:01 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
"Verifies that attempting to sign up with an already-registered email displays the ""Email Address already exist!"" error.","1620","TC-REG-002: Should show error when registering with an existing email","chromium","Mon Apr 27 04:26:07 UTC 2026","passed","Mon Apr 27 04:26:09 UTC 2026","User Registration","register/register.spec.ts","",""
"Verifies successful login with a freshly registered account: correct redirect, username in navbar, and successful logout.","2079","TC-LOGIN-001: Should login successfully with the newly registered account","chromium","Mon Apr 27 04:25:58 UTC 2026","passed","Mon Apr 27 04:26:00 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that logging in with a non-existent email address displays the appropriate error message.","2451","TC-LOGIN-003: Should show error when logging in with non-existent email","webkit","Mon Apr 27 04:26:10 UTC 2026","passed","Mon Apr 27 04:26:12 UTC 2026","User Login","login/login.spec.ts","",""
"Verifies that products added to the cart are still present when navigating directly to /view_cart without using the modal.","4721","TC-CART-002: Cart should still contain products after navigating directly to cart","firefox","Mon Apr 27 04:26:03 UTC 2026","passed","Mon Apr 27 04:26:08 UTC 2026","Add Product To Cart","cart/cart.spec.ts","",""
"Full end-to-end checkout flow: authenticated user adds two products by name, proceeds to checkout, verifies delivery address, places an order, pays with a test card, and confirms ""Order Placed!"" on the final page.","14626","TC-CHECKOUT-001: Should complete full checkout flow successfully","webkit:auth","Mon Apr 27 04:26:28 UTC 2026","passed","Mon Apr 27 04:26:42 UTC 2026","Checkout Flow: Buy Clothes","checkout/checkout.spec.ts","",""
